,Fecha,Hora,Precio_Zonal,Componente_Congestion,Componente_Energia,Componente_Perdidas,Zona_de_Carga,Mercado,Dia_de_la_semana,Festivo
21741,2020-08-31,22,734.24,61.6,682.29,-9.66,ZAPOTLAN,MDA,Lunes,
21742,2020-08-31,23,730.49,63.86,674.27,-7.64,ZAPOTLAN,MDA,Lunes,
21743,2020-08-31,24,730.81,64.64,669.03,-2.86,ZAPOTLAN,MDA,Lunes,
21744,2020-09-01,1,662.8,55.5,616.06,-8.76,ZAPOTLAN,MDA,Martes,
21745,2020-09-01,2,672.32,63.33,608.75,0.25,ZAPOTLAN,MDA,Martes,
21746,2020-09-01,3,651.59,58.86,593.1,-0.36,ZAPOTLAN,MDA,Martes,
21747,2020-09-01,4,638.13,40.65,596.45,1.02,ZAPOTLAN,MDA,Martes,
21748,2020-09-01,5,629.9,29.02,598.4,2.48,ZAPOTLAN,MDA,Martes,
21749,2020-09-01,6,625.63,28.24,595.35,2.04,ZAPOTLAN,MDA,Martes,
21750,2020-09-01,7,666.17,67.99,596.83,1.35,ZAPOTLAN,MDA,Martes,
21751,2020-09-01,8,636.34,69.01,573.41,-6.07,ZAPOTLAN,MDA,Martes,
21752,2020-09-01,9,644.98,69.49,576.71,-1.22,ZAPOTLAN,MDA,Martes,
21753,2020-09-01,10,654.28,68.47,585.35,0.46,ZAPOTLAN,MDA,Martes,
21754,2020-09-01,11,643.81,68.86,575.6,-0.65,ZAPOTLAN,MDA,Martes,
21755,2020-09-01,12,644.64,68.12,577.22,-0.7,ZAPOTLAN,MDA,Martes,
21756,2020-09-01,13,651.32,66.03,584.21,1.08,ZAPOTLAN,MDA,Martes,
21757,2020-09-01,14,655.46,69.16,584.5,1.81,ZAPOTLAN,MDA,Martes,
21758,2020-09-01,15,649.31,69.3,582,-1.99,ZAPOTLAN,MDA,Martes,
21759,2020-09-01,16,662.46,69.49,592.39,0.59,ZAPOTLAN,MDA,Martes,
21760,2020-09-01,17,676.3,67.72,606.1,2.48,ZAPOTLAN,MDA,Martes,
21761,2020-09-01,18,664.35,65.75,597.51,1.1,ZAPOTLAN,MDA,Martes,
21762,2020-09-01,19,651.39,69.04,583.41,-1.06,ZAPOTLAN,MDA,Martes,
21763,2020-09-01,20,662.21,67.29,599.06,-4.14,ZAPOTLAN,MDA,Martes,
21764,2020-09-01,21,671.86,61.09,617.8,-7.03,ZAPOTLAN,MDA,Martes,
21765,2020-09-01,22,695.92,73.08,628.64,-5.8,ZAPOTLAN,MDA,Martes,
21766,2020-09-01,23,688.49,72.41,623.8,-7.72,ZAPOTLAN,MDA,Martes,
21767,2020-09-01,24,672.72,67.75,614.04,-9.07,ZAPOTLAN,MDA,Martes,
21768,2020-09-02,1,737.06,61.36,673.02,2.68,ZAPOTLAN,MDA,Miercoles,
21769,2020-09-02,2,697.95,66.99,629.94,1.02,ZAPOTLAN,MDA,Miercoles,
21770,2020-09-02,3,698.52,65.1,628.58,4.84,ZAPOTLAN,MDA,Miercoles,
21771,2020-09-02,4,676.86,71.31,602.51,3.04,ZAPOTLAN,MDA,Miercoles,
21772,2020-09-02,5,652.97,75.39,576.03,1.55,ZAPOTLAN,MDA,Miercoles,
21773,2020-09-02,6,650.25,71.56,577.14,1.55,ZAPOTLAN,MDA,Miercoles,
21774,2020-09-02,7,664.49,60.11,603.2,1.17,ZAPOTLAN,MDA,Miercoles,
21775,2020-09-02,8,704.05,59.82,643.87,0.36,ZAPOTLAN,MDA,Miercoles,
21776,2020-09-02,9,697.93,62.37,636.95,-1.39,ZAPOTLAN,MDA,Miercoles,
21777,2020-09-02,10,611.78,36.09,573.94,1.75,ZAPOTLAN,MDA,Miercoles,
21778,2020-09-02,11,640.84,67.18,573.94,-0.29,ZAPOTLAN,MDA,Miercoles,
21779,2020-09-02,12,678.35,63.92,606.61,7.81,ZAPOTLAN,MDA,Miercoles,
21780,2020-09-02,13,686.05,63.15,617.25,5.66,ZAPOTLAN,MDA,Miercoles,
21781,2020-09-02,14,674.33,64.49,607.3,2.54,ZAPOTLAN,MDA,Miercoles,
21782,2020-09-02,15,697.71,60.06,634.55,3.1,ZAPOTLAN,MDA,Miercoles,
21783,2020-09-02,16,753.2,47.73,713.48,-8.02,ZAPOTLAN,MDA,Miercoles,
21784,2020-09-02,17,731.78,57.88,679.17,-5.28,ZAPOTLAN,MDA,Miercoles,
21785,2020-09-02,18,747.77,26.44,730.87,-9.53,ZAPOTLAN,MDA,Miercoles,
21786,2020-09-02,19,746.09,53.92,698.36,-6.18,ZAPOTLAN,MDA,Miercoles,
21787,2020-09-02,20,730.37,62.66,672.52,-4.81,ZAPOTLAN,MDA,Miercoles,
21788,2020-09-02,21,742.2,55.73,698.68,-12.22,ZAPOTLAN,MDA,Miercoles,
21789,2020-09-02,22,753.63,58.4,705.85,-10.62,ZAPOTLAN,MDA,Miercoles,
21790,2020-09-02,23,798.41,48.87,759.03,-9.49,ZAPOTLAN,MDA,Miercoles,
21791,2020-09-02,24,743.87,53.12,699.16,-8.41,ZAPOTLAN,MDA,Miercoles,
21792,2020-09-03,1,734.73,19.33,717.98,-2.58,ZAPOTLAN,MDA,Jueves,
21793,2020-09-03,2,728.46,16.11,711.58,0.78,ZAPOTLAN,MDA,Jueves,
21794,2020-09-03,3,669.52,28.16,641.68,-0.31,ZAPOTLAN,MDA,Jueves,
21795,2020-09-03,4,671.84,29.83,641.9,0.11,ZAPOTLAN,MDA,Jueves,
21796,2020-09-03,5,658.79,38.05,621.46,-0.73,ZAPOTLAN,MDA,Jueves,
21797,2020-09-03,6,683.14,31.84,651.45,-0.14,ZAPOTLAN,MDA,Jueves,
21798,2020-09-03,7,737.59,1.6,735.32,0.68,ZAPOTLAN,MDA,Jueves,
21799,2020-09-03,8,740.69,10.13,730.68,-0.12,ZAPOTLAN,MDA,Jueves,
21800,2020-09-03,9,661.55,32.37,627.13,2.05,ZAPOTLAN,MDA,Jueves,
21801,2020-09-03,10,687.3,34.13,651.13,2.04,ZAPOTLAN,MDA,Jueves,
21802,2020-09-03,11,718.41,12.44,705.19,0.78,ZAPOTLAN,MDA,Jueves,
21803,2020-09-03,12,669.46,29.48,638.31,1.68,ZAPOTLAN,MDA,Jueves,
21804,2020-09-03,13,721.11,14.58,712.86,-6.32,ZAPOTLAN,MDA,Jueves,
21805,2020-09-03,14,737.38,23.51,713.87,0,ZAPOTLAN,MDA,Jueves,
21806,2020-09-03,15,716.24,30.91,685.74,-0.4,ZAPOTLAN,MDA,Jueves,
21807,2020-09-03,16,733.61,17.02,717.78,-1.2,ZAPOTLAN,MDA,Jueves,
21808,2020-09-03,17,735.67,0,742.91,-7.24,ZAPOTLAN,MDA,Jueves,
21809,2020-09-03,18,720.28,0,726.72,-6.43,ZAPOTLAN,MDA,Jueves,
21810,2020-09-03,19,741.26,16.18,728.93,-3.85,ZAPOTLAN,MDA,Jueves,
21811,2020-09-03,20,737.89,20.21,721.86,-4.18,ZAPOTLAN,MDA,Jueves,
21812,2020-09-03,21,750.2,0,764.41,-14.21,ZAPOTLAN,MDA,Jueves,
21813,2020-09-03,22,824.58,0,836.74,-12.16,ZAPOTLAN,MDA,Jueves,
21814,2020-09-03,23,871.38,0,881.1,-9.73,ZAPOTLAN,MDA,Jueves,
21815,2020-09-03,24,813.21,0,825.05,-11.84,ZAPOTLAN,MDA,Jueves,
21816,2020-09-04,1,705.51,64.09,643.74,-2.32,ZAPOTLAN,MDA,Viernes,
21817,2020-09-04,2,713.62,40.33,670.1,3.18,ZAPOTLAN,MDA,Viernes,
21818,2020-09-04,3,693.05,38.93,650.63,3.48,ZAPOTLAN,MDA,Viernes,
21819,2020-09-04,4,681.64,41.2,637.34,3.1,ZAPOTLAN,MDA,Viernes,
21820,2020-09-04,5,661.18,65.51,595.85,-0.18,ZAPOTLAN,MDA,Viernes,
21821,2020-09-04,6,672.48,53.69,617.87,0.93,ZAPOTLAN,MDA,Viernes,
21822,2020-09-04,7,639.76,0,638.6,1.16,ZAPOTLAN,MDA,Viernes,
21823,2020-09-04,8,658.07,0,655.45,2.63,ZAPOTLAN,MDA,Viernes,
21824,2020-09-04,9,668.71,64.38,603.05,1.28,ZAPOTLAN,MDA,Viernes,
21825,2020-09-04,10,654.25,68.13,587.59,-1.48,ZAPOTLAN,MDA,Viernes,
21826,2020-09-04,11,645.26,71.52,575.29,-1.55,ZAPOTLAN,MDA,Viernes,
21827,2020-09-04,12,642.94,69.63,574.38,-1.07,ZAPOTLAN,MDA,Viernes,
21828,2020-09-04,13,642.76,68.68,575.99,-1.91,ZAPOTLAN,MDA,Viernes,
21829,2020-09-04,14,655.14,71.86,584.73,-1.45,ZAPOTLAN,MDA,Viernes,
21830,2020-09-04,15,655.47,70.85,584.6,0.02,ZAPOTLAN,MDA,Viernes,
21831,2020-09-04,16,677.1,61.85,615.35,-0.1,ZAPOTLAN,MDA,Viernes,
21832,2020-09-04,17,699.17,67.36,630.13,1.69,ZAPOTLAN,MDA,Viernes,
21833,2020-09-04,18,690.8,67.03,622.21,1.56,ZAPOTLAN,MDA,Viernes,
21834,2020-09-04,19,690.87,70.83,621.18,-1.14,ZAPOTLAN,MDA,Viernes,
21835,2020-09-04,20,685.47,65.1,620.96,-0.59,ZAPOTLAN,MDA,Viernes,
21836,2020-09-04,21,707.25,68.42,640.97,-2.14,ZAPOTLAN,MDA,Viernes,
21837,2020-09-04,22,689.47,69.7,628.14,-8.37,ZAPOTLAN,MDA,Viernes,
21838,2020-09-04,23,679.25,69.64,620.19,-10.57,ZAPOTLAN,MDA,Viernes,
21839,2020-09-04,24,699.12,65.83,639.81,-6.53,ZAPOTLAN,MDA,Viernes,
21840,2020-08-01,1,447.27,0,448.08,-0.81,AGUASCALIENTES,MDA,Sabado,
21841,2020-08-01,2,446.8,0,449.22,-2.42,AGUASCALIENTES,MDA,Sabado,
21842,2020-08-01,3,449.22,0,452.49,-3.27,AGUASCALIENTES,MDA,Sabado,
21843,2020-08-01,4,448.46,0,452.19,-3.73,AGUASCALIENTES,MDA,Sabado,
21844,2020-08-01,5,457.71,0,458.54,-0.83,AGUASCALIENTES,MDA,Sabado,
21845,2020-08-01,6,454.08,0,453.67,0.41,AGUASCALIENTES,MDA,Sabado,
21846,2020-08-01,7,443.47,10.89,430.27,2.31,AGUASCALIENTES,MDA,Sabado,
21847,2020-08-01,8,443.01,0,441.96,1.05,AGUASCALIENTES,MDA,Sabado,
21848,2020-08-01,9,433.12,0,432.58,0.55,AGUASCALIENTES,MDA,Sabado,
21849,2020-08-01,10,431.05,7.97,425.62,-2.55,AGUASCALIENTES,MDA,Sabado,
21850,2020-08-01,11,431.39,22.55,409.87,-1.04,AGUASCALIENTES,MDA,Sabado,
21851,2020-08-01,12,448.86,10.7,440.99,-2.83,AGUASCALIENTES,MDA,Sabado,
21852,2020-08-01,13,449.3,3.03,449,-2.73,AGUASCALIENTES,MDA,Sabado,
21853,2020-08-01,14,442.46,6.95,439.62,-4.11,AGUASCALIENTES,MDA,Sabado,
21854,2020-08-01,15,435.25,12.37,428.71,-5.83,AGUASCALIENTES,MDA,Sabado,
21855,2020-08-01,16,412.99,25.4,394,-6.41,AGUASCALIENTES,MDA,Sabado,
21856,2020-08-01,17,419.69,10.36,415.82,-6.49,AGUASCALIENTES,MDA,Sabado,
21857,2020-08-01,18,429.21,8.04,425.66,-4.49,AGUASCALIENTES,MDA,Sabado,
21858,2020-08-01,19,446.74,0.01,449.2,-2.48,AGUASCALIENTES,MDA,Sabado,
21859,2020-08-01,20,457.49,9.83,447.35,0.31,AGUASCALIENTES,MDA,Sabado,
21860,2020-08-01,21,476.04,30.37,442.59,3.08,AGUASCALIENTES,MDA,Sabado,
21861,2020-08-01,22,463.57,7.71,453.03,2.84,AGUASCALIENTES,MDA,Sabado,
21862,2020-08-01,23,458.22,5.45,449.79,2.98,AGUASCALIENTES,MDA,Sabado,
21863,2020-08-01,24,461.27,0.02,457.3,3.95,AGUASCALIENTES,MDA,Sabado,
21864,2020-08-02,1,452.93,6.51,443.16,3.26,AGUASCALIENTES,MDA,Domingo,
21865,2020-08-02,2,435.14,6.58,428.66,-0.1,AGUASCALIENTES,MDA,Domingo,
21866,2020-08-02,3,432.91,0.02,432.38,0.52,AGUASCALIENTES,MDA,Domingo,
21867,2020-08-02,4,428.68,6.48,423.25,-1.05,AGUASCALIENTES,MDA,Domingo,
21868,2020-08-02,5,428.88,4.79,425.2,-1.11,AGUASCALIENTES,MDA,Domingo,
21869,2020-08-02,6,435.63,0,437.32,-1.69,AGUASCALIENTES,MDA,Domingo,
21870,2020-08-02,7,452.12,0,456.33,-4.21,AGUASCALIENTES,MDA,Domingo,
21871,2020-08-02,8,438.31,0,442.4,-4.08,AGUASCALIENTES,MDA,Domingo,
21872,2020-08-02,9,428.63,1.56,434.54,-7.47,AGUASCALIENTES,MDA,Domingo,
21873,2020-08-02,10,411.34,11.54,410.21,-10.41,AGUASCALIENTES,MDA,Domingo,
21874,2020-08-02,11,414.92,-1.43,428.28,-11.93,AGUASCALIENTES,MDA,Domingo,
21875,2020-08-02,12,413.5,-0.93,424.94,-10.52,AGUASCALIENTES,MDA,Domingo,
21876,2020-08-02,13,420.07,-1.05,431.18,-10.07,AGUASCALIENTES,MDA,Domingo,
21877,2020-08-02,14,419.48,-1.18,431.35,-10.7,AGUASCALIENTES,MDA,Domingo,
21878,2020-08-02,15,432.72,-1.07,443.99,-10.21,AGUASCALIENTES,MDA,Domingo,
21879,2020-08-02,16,447.73,-0.37,457.17,-9.07,AGUASCALIENTES,MDA,Domingo,
21880,2020-08-02,17,431.19,10.95,429.24,-9,AGUASCALIENTES,MDA,Domingo,
21881,2020-08-02,18,385.38,53.56,338.68,-6.86,AGUASCALIENTES,MDA,Domingo,
21882,2020-08-02,19,417,0,425.86,-8.86,AGUASCALIENTES,MDA,Domingo,
21883,2020-08-02,20,422.26,0.02,425.56,-3.32,AGUASCALIENTES,MDA,Domingo,
21884,2020-08-02,21,467.17,0.19,466.9,0.08,AGUASCALIENTES,MDA,Domingo,
21885,2020-08-02,22,511.05,0.06,509.67,1.32,AGUASCALIENTES,MDA,Domingo,
21886,2020-08-02,23,496.83,0,496.39,0.44,AGUASCALIENTES,MDA,Domingo,
21887,2020-08-02,24,490.69,0.02,491.73,-1.06,AGUASCALIENTES,MDA,Domingo,
21888,2020-08-03,1,506.98,0.02,508.5,-1.55,AGUASCALIENTES,MDA,Lunes,
21889,2020-08-03,2,456.43,0.16,459.06,-2.79,AGUASCALIENTES,MDA,Lunes,
21890,2020-08-03,3,440.58,0.11,442.31,-1.84,AGUASCALIENTES,MDA,Lunes,
21891,2020-08-03,4,446.28,0.17,449.45,-3.35,AGUASCALIENTES,MDA,Lunes,
21892,2020-08-03,5,437.78,0.17,439.76,-2.15,AGUASCALIENTES,MDA,Lunes,
21893,2020-08-03,6,449.24,0.17,452.07,-3.01,AGUASCALIENTES,MDA,Lunes,
21894,2020-08-03,7,484.1,0.33,484.23,-0.46,AGUASCALIENTES,MDA,Lunes,
21895,2020-08-03,8,489.25,0.25,487.52,1.48,AGUASCALIENTES,MDA,Lunes,
21896,2020-08-03,9,533.97,-9.75,545.7,-1.98,AGUASCALIENTES,MDA,Lunes,
21897,2020-08-03,10,525.57,-11.31,542.67,-5.78,AGUASCALIENTES,MDA,Lunes,
21898,2020-08-03,11,538.03,-0.95,545.33,-6.36,AGUASCALIENTES,MDA,Lunes,
21899,2020-08-03,12,522.39,-5.06,527.19,0.26,AGUASCALIENTES,MDA,Lunes,
21900,2020-08-03,13,506.27,-1.17,504.84,2.6,AGUASCALIENTES,MDA,Lunes,
21901,2020-08-03,14,522.16,-1.64,519.73,4.07,AGUASCALIENTES,MDA,Lunes,
21902,2020-08-03,15,513.24,0,510.57,2.67,AGUASCALIENTES,MDA,Lunes,
21903,2020-08-03,16,548.33,0,543.87,4.46,AGUASCALIENTES,MDA,Lunes,
21904,2020-08-03,17,515.17,0,506.25,8.92,AGUASCALIENTES,MDA,Lunes,
21905,2020-08-03,18,522.46,0,510.57,11.89,AGUASCALIENTES,MDA,Lunes,
21906,2020-08-03,19,529.81,0,519.34,10.47,AGUASCALIENTES,MDA,Lunes,
21907,2020-08-03,20,532.75,0,518.72,14.02,AGUASCALIENTES,MDA,Lunes,
21908,2020-08-03,21,556.63,0,545.46,11.17,AGUASCALIENTES,MDA,Lunes,
21909,2020-08-03,22,555.41,0,543.83,11.59,AGUASCALIENTES,MDA,Lunes,
21910,2020-08-03,23,547.97,0,534.79,13.18,AGUASCALIENTES,MDA,Lunes,
21911,2020-08-03,24,540.56,0,530.37,10.19,AGUASCALIENTES,MDA,Lunes,
21912,2020-08-04,1,551.53,-11.94,557.04,6.43,AGUASCALIENTES,MDA,Martes,
21913,2020-08-04,2,525.69,-11.46,535.89,1.26,AGUASCALIENTES,MDA,Martes,
21914,2020-08-04,3,515.02,-8.35,517.76,5.61,AGUASCALIENTES,MDA,Martes,
21915,2020-08-04,4,539.59,-14.74,545.64,8.68,AGUASCALIENTES,MDA,Martes,
21916,2020-08-04,5,544.29,-15.9,552.34,7.85,AGUASCALIENTES,MDA,Martes,
21917,2020-08-04,6,567.05,-20.81,581.26,6.61,AGUASCALIENTES,MDA,Martes,
21918,2020-08-04,7,610.68,-20.39,625.49,5.58,AGUASCALIENTES,MDA,Martes,
21919,2020-08-04,8,613.57,-20.74,627.82,6.49,AGUASCALIENTES,MDA,Martes,
21920,2020-08-04,9,608.35,-32.2,637.44,3.11,AGUASCALIENTES,MDA,Martes,
21921,2020-08-04,10,637.83,-26.75,661.43,3.15,AGUASCALIENTES,MDA,Martes,
21922,2020-08-04,11,593.21,-24.9,619.76,-1.66,AGUASCALIENTES,MDA,Martes,
21923,2020-08-04,12,587.36,-22.46,613.48,-3.66,AGUASCALIENTES,MDA,Martes,
21924,2020-08-04,13,608.95,-27.67,641.34,-4.72,AGUASCALIENTES,MDA,Martes,
21925,2020-08-04,14,607.39,-27.51,640.52,-5.62,AGUASCALIENTES,MDA,Martes,
21926,2020-08-04,15,597.72,-24.23,624.92,-2.98,AGUASCALIENTES,MDA,Martes,
21927,2020-08-04,16,548.83,0.39,548.18,0.26,AGUASCALIENTES,MDA,Martes,
21928,2020-08-04,17,548.37,0,547.91,0.46,AGUASCALIENTES,MDA,Martes,
21929,2020-08-04,18,535.75,0,530.1,5.65,AGUASCALIENTES,MDA,Martes,
21930,2020-08-04,19,542.01,-1.06,537.26,5.81,AGUASCALIENTES,MDA,Martes,
21931,2020-08-04,20,626.71,-13.3,635.94,4.07,AGUASCALIENTES,MDA,Martes,
21932,2020-08-04,21,567.05,-6.86,570.55,3.35,AGUASCALIENTES,MDA,Martes,
21933,2020-08-04,22,554.15,0,546.5,7.64,AGUASCALIENTES,MDA,Martes,
21934,2020-08-04,23,561.34,0,552.27,9.06,AGUASCALIENTES,MDA,Martes,
21935,2020-08-04,24,562.97,0,549.69,13.29,AGUASCALIENTES,MDA,Martes,
21936,2020-08-05,1,550.83,-6.53,545.35,12.01,AGUASCALIENTES,MDA,Miercoles,
21937,2020-08-05,2,528.61,-3.74,519.09,13.26,AGUASCALIENTES,MDA,Miercoles,
21938,2020-08-05,3,549.47,-6.44,539.57,16.34,AGUASCALIENTES,MDA,Miercoles,
21939,2020-08-05,4,535.58,-4.79,523.92,16.46,AGUASCALIENTES,MDA,Miercoles,
21940,2020-08-05,5,539.84,-5.3,528.7,16.44,AGUASCALIENTES,MDA,Miercoles,
21941,2020-08-05,6,553.11,-7.05,545.12,15.05,AGUASCALIENTES,MDA,Miercoles,
21942,2020-08-05,7,655.43,-21,660.46,15.96,AGUASCALIENTES,MDA,Miercoles,
21943,2020-08-05,8,641.98,-20.84,646.68,16.14,AGUASCALIENTES,MDA,Miercoles,
21944,2020-08-05,9,656.74,-8.9,653.91,11.73,AGUASCALIENTES,MDA,Miercoles,
21945,2020-08-05,10,678.22,-13.44,690.39,1.27,AGUASCALIENTES,MDA,Miercoles,
21946,2020-08-05,11,733.14,-33.78,769.99,-3.07,AGUASCALIENTES,MDA,Miercoles,
21947,2020-08-05,12,718.69,-31.79,751.69,-1.21,AGUASCALIENTES,MDA,Miercoles,
21948,2020-08-05,13,660.38,-23.12,679.43,4.08,AGUASCALIENTES,MDA,Miercoles,
21949,2020-08-05,14,614.29,-16.91,626.81,4.39,AGUASCALIENTES,MDA,Miercoles,
21950,2020-08-05,15,618.92,-21.7,638.64,1.98,AGUASCALIENTES,MDA,Miercoles,
21951,2020-08-05,16,639.71,-19.69,656.77,2.64,AGUASCALIENTES,MDA,Miercoles,
21952,2020-08-05,17,622.46,-16.48,633.24,5.7,AGUASCALIENTES,MDA,Miercoles,
21953,2020-08-05,18,647.17,-18.52,652.68,13.02,AGUASCALIENTES,MDA,Miercoles,
21954,2020-08-05,19,654.28,-25.18,666.97,12.5,AGUASCALIENTES,MDA,Miercoles,
21955,2020-08-05,20,658.94,-27.59,676.77,9.75,AGUASCALIENTES,MDA,Miercoles,
21956,2020-08-05,21,791.99,-50.29,834.74,7.55,AGUASCALIENTES,MDA,Miercoles,
21957,2020-08-05,22,628.98,-15.87,632.73,12.13,AGUASCALIENTES,MDA,Miercoles,
21958,2020-08-05,23,635.53,-17.25,640.69,12.08,AGUASCALIENTES,MDA,Miercoles,
21959,2020-08-05,24,617.31,-14.83,622.88,9.26,AGUASCALIENTES,MDA,Miercoles,
21960,2020-08-06,1,595.71,-10.13,598.41,7.43,AGUASCALIENTES,MDA,Jueves,
21961,2020-08-06,2,564.5,-6.39,566.59,4.29,AGUASCALIENTES,MDA,Jueves,
21962,2020-08-06,3,574.91,-8.93,579.27,4.57,AGUASCALIENTES,MDA,Jueves,
21963,2020-08-06,4,550.23,-5.35,551.16,4.42,AGUASCALIENTES,MDA,Jueves,
21964,2020-08-06,5,576.93,-11.14,582.09,5.99,AGUASCALIENTES,MDA,Jueves,
21965,2020-08-06,6,600.87,-15.35,608.61,7.62,AGUASCALIENTES,MDA,Jueves,
21966,2020-08-06,7,631.31,-21.96,649.47,3.8,AGUASCALIENTES,MDA,Jueves,
21967,2020-08-06,8,619.04,-13.93,626.85,6.12,AGUASCALIENTES,MDA,Jueves,
21968,2020-08-06,9,633.74,-16.19,645.64,4.29,AGUASCALIENTES,MDA,Jueves,
21969,2020-08-06,10,601.76,-14.68,618.78,-2.34,AGUASCALIENTES,MDA,Jueves,
21970,2020-08-06,11,567.49,-8.78,582.04,-5.77,AGUASCALIENTES,MDA,Jueves,
21971,2020-08-06,12,572.46,-9.13,585.41,-3.82,AGUASCALIENTES,MDA,Jueves,
21972,2020-08-06,13,572.85,-8.11,583.17,-2.22,AGUASCALIENTES,MDA,Jueves,
21973,2020-08-06,14,562.96,-6.95,572.02,-2.1,AGUASCALIENTES,MDA,Jueves,
21974,2020-08-06,15,558.81,-6.66,566.65,-1.18,AGUASCALIENTES,MDA,Jueves,
21975,2020-08-06,16,557.04,-6.44,563.51,-0.03,AGUASCALIENTES,MDA,Jueves,
21976,2020-08-06,17,547.48,-4.97,550.48,1.96,AGUASCALIENTES,MDA,Jueves,
21977,2020-08-06,18,545.79,-4.89,549.83,0.85,AGUASCALIENTES,MDA,Jueves,
21978,2020-08-06,19,543.96,-4.69,547.79,0.86,AGUASCALIENTES,MDA,Jueves,
21979,2020-08-06,20,539.14,-3.89,540.61,2.42,AGUASCALIENTES,MDA,Jueves,
21980,2020-08-06,21,554.72,-4.6,552.67,6.65,AGUASCALIENTES,MDA,Jueves,
21981,2020-08-06,22,575.14,-7.12,574.71,7.54,AGUASCALIENTES,MDA,Jueves,
21982,2020-08-06,23,570.37,-6.24,567.39,9.23,AGUASCALIENTES,MDA,Jueves,
21983,2020-08-06,24,568.11,-6.21,566.97,7.35,AGUASCALIENTES,MDA,Jueves,
21984,2020-08-07,1,566.85,-2.73,562.85,6.73,AGUASCALIENTES,MDA,Viernes,
21985,2020-08-07,2,560.46,-3.17,560.72,2.9,AGUASCALIENTES,MDA,Viernes,
21986,2020-08-07,3,560.01,-3.36,562.26,1.1,AGUASCALIENTES,MDA,Viernes,
21987,2020-08-07,4,576.07,-5.99,579.8,2.26,AGUASCALIENTES,MDA,Viernes,
21988,2020-08-07,5,591.9,-7.86,596.38,3.38,AGUASCALIENTES,MDA,Viernes,
21989,2020-08-07,6,597.92,-9.13,604.16,2.9,AGUASCALIENTES,MDA,Viernes,
21990,2020-08-07,7,634.56,-17.92,649.45,3.03,AGUASCALIENTES,MDA,Viernes,
21991,2020-08-07,8,750.96,-30.71,777.66,4.01,AGUASCALIENTES,MDA,Viernes,
21992,2020-08-07,9,672.06,48.75,624.53,-1.22,AGUASCALIENTES,MDA,Viernes,
21993,2020-08-07,10,704.06,3.7,703.75,-3.39,AGUASCALIENTES,MDA,Viernes,
21994,2020-08-07,11,755.92,-45.21,807.99,-6.86,AGUASCALIENTES,MDA,Viernes,
21995,2020-08-07,12,678.66,-1.94,687.31,-6.72,AGUASCALIENTES,MDA,Viernes,
21996,2020-08-07,13,710.69,-2.16,719.67,-6.82,AGUASCALIENTES,MDA,Viernes,
21997,2020-08-07,14,757.29,-44.33,802.86,-1.25,AGUASCALIENTES,MDA,Viernes,
21998,2020-08-07,15,662.71,46.45,616.05,0.21,AGUASCALIENTES,MDA,Viernes,
21999,2020-08-07,16,637.07,63.53,574.89,-1.34,AGUASCALIENTES,MDA,Viernes,
22000,2020-08-07,17,716.41,-34.75,747.9,3.26,AGUASCALIENTES,MDA,Viernes,
22001,2020-08-07,18,735.81,-28.06,763.91,-0.04,AGUASCALIENTES,MDA,Viernes,
22002,2020-08-07,19,721.62,-30.47,758.78,-6.7,AGUASCALIENTES,MDA,Viernes,
22003,2020-08-07,20,598.91,-11.07,613.62,-3.64,AGUASCALIENTES,MDA,Viernes,
22004,2020-08-07,21,615.66,-4.69,625.1,-4.75,AGUASCALIENTES,MDA,Viernes,
22005,2020-08-07,22,688.54,-24.05,715.26,-2.68,AGUASCALIENTES,MDA,Viernes,
22006,2020-08-07,23,754.22,-40.65,790.32,4.55,AGUASCALIENTES,MDA,Viernes,
22007,2020-08-07,24,761.53,-44.21,798.87,6.87,AGUASCALIENTES,MDA,Viernes,
22008,2020-08-01,1,463.69,0,448.08,15.61,APATZINGAN,MDA,Sabado,
22009,2020-08-01,2,463.45,0,449.22,14.23,APATZINGAN,MDA,Sabado,
22010,2020-08-01,3,466.55,0,452.49,14.06,APATZINGAN,MDA,Sabado,
22011,2020-08-01,4,466.63,0,452.19,14.45,APATZINGAN,MDA,Sabado,
22012,2020-08-01,5,476.01,0,458.54,17.47,APATZINGAN,MDA,Sabado,
22013,2020-08-01,6,472.38,0,453.67,18.72,APATZINGAN,MDA,Sabado,
22014,2020-08-01,7,466.47,14.18,430.27,22.03,APATZINGAN,MDA,Sabado,
22015,2020-08-01,8,465.24,0,441.96,23.28,APATZINGAN,MDA,Sabado,
22016,2020-08-01,9,457.7,0,432.58,25.12,APATZINGAN,MDA,Sabado,
22017,2020-08-01,10,461.6,10.34,425.62,25.64,APATZINGAN,MDA,Sabado,
22018,2020-08-01,11,467.64,30.98,409.87,26.79,APATZINGAN,MDA,Sabado,
22019,2020-08-01,12,484.65,15.92,440.99,27.75,APATZINGAN,MDA,Sabado,
22020,2020-08-01,13,484.21,5.63,449,29.58,APATZINGAN,MDA,Sabado,
22021,2020-08-01,14,479.34,10.68,439.62,29.04,APATZINGAN,MDA,Sabado,
22022,2020-08-01,15,473.02,17.02,428.71,27.29,APATZINGAN,MDA,Sabado,
22023,2020-08-01,16,452.24,33.76,394,24.48,APATZINGAN,MDA,Sabado,
22024,2020-08-01,17,455.94,13.66,415.82,26.47,APATZINGAN,MDA,Sabado,
